ID,Sale_Price,Overall_Cond,Area_SF,Value_SF
949,240000,Average,Bsmt_Unf_SF,1710
949,240000,Average,Total_Bsmt_SF,1710
949,240000,Average,First_Flr_SF,1710
949,240000,Average,Second_Flr_SF,0
949,240000,Average,Wood_Deck_SF,100
949,240000,Average,Open_Porch_SF,48
950,215000,Average,Bsmt_Unf_SF,114
950,215000,Average,Total_Bsmt_SF,804
950,215000,Average,First_Flr_SF,804
950,215000,Average,Second_Flr_SF,1157
950,215000,Average,Wood_Deck_SF,125
950,215000,Average,Open_Porch_SF,192
951,156450,Above_Average,Bsmt_Unf_SF,135
951,156450,Above_Average,Total_Bsmt_SF,902
951,156450,Above_Average,First_Flr_SF,926
951,156450,Above_Average,Second_Flr_SF,0
951,156450,Above_Average,Wood_Deck_SF,319
951,156450,Above_Average,Open_Porch_SF,0
952,173000,Good,Bsmt_Unf_SF,0
952,173000,Good,Total_Bsmt_SF,957
952,173000,Good,First_Flr_SF,1287
952,173000,Good,Second_Flr_SF,0
952,173000,Good,Wood_Deck_SF,302
952,173000,Good,Open_Porch_SF,39
953,126000,Average,Bsmt_Unf_SF,0
953,126000,Average,Total_Bsmt_SF,0
953,126000,Average,First_Flr_SF,1302
953,126000,Average,Second_Flr_SF,432
953,126000,Average,Wood_Deck_SF,0
953,126000,Average,Open_Porch_SF,0
954,173000,Average,Bsmt_Unf_SF,577
954,173000,Average,Total_Bsmt_SF,1188
954,173000,Average,First_Flr_SF,1217
954,173000,Average,Second_Flr_SF,0
954,173000,Average,Wood_Deck_SF,168
954,173000,Average,Open_Porch_SF,27
955,152000,Average,Bsmt_Unf_SF,1527
955,152000,Average,Total_Bsmt_SF,1582
955,152000,Average,First_Flr_SF,1595
955,152000,Average,Second_Flr_SF,0
955,152000,Average,Wood_Deck_SF,0
955,152000,Average,Open_Porch_SF,0
956,137500,Above_Average,Bsmt_Unf_SF,354
956,137500,Above_Average,Total_Bsmt_SF,819
956,137500,Above_Average,First_Flr_SF,1344
956,137500,Above_Average,Second_Flr_SF,0
956,137500,Above_Average,Wood_Deck_SF,0
956,137500,Above_Average,Open_Porch_SF,118
957,375000,Average,Bsmt_Unf_SF,80
957,375000,Average,Total_Bsmt_SF,2136
957,375000,Average,First_Flr_SF,2036
957,375000,Average,Second_Flr_SF,0
957,375000,Average,Wood_Deck_SF,0
957,375000,Average,Open_Porch_SF,0
958,315500,Average,Bsmt_Unf_SF,598
958,315500,Average,Total_Bsmt_SF,1620
958,315500,Average,First_Flr_SF,1620
958,315500,Average,Second_Flr_SF,0
958,315500,Average,Wood_Deck_SF,228
958,315500,Average,Open_Porch_SF,0
959,224500,Average,Bsmt_Unf_SF,846
959,224500,Average,Total_Bsmt_SF,846
959,224500,Average,First_Flr_SF,846
959,224500,Average,Second_Flr_SF,846
959,224500,Average,Wood_Deck_SF,208
959,224500,Average,Open_Porch_SF,114
960,410000,Average,Bsmt_Unf_SF,432
960,410000,Average,Total_Bsmt_SF,2190
960,410000,Average,First_Flr_SF,2036
960,410000,Average,Second_Flr_SF,0
960,410000,Average,Wood_Deck_SF,90
960,410000,Average,Open_Porch_SF,154
961,316500,Average,Bsmt_Unf_SF,526
961,316500,Average,Total_Bsmt_SF,1641
961,316500,Average,First_Flr_SF,1641
961,316500,Average,Second_Flr_SF,0
961,316500,Average,Wood_Deck_SF,0
961,316500,Average,Open_Porch_SF,95
962,201000,Average,Bsmt_Unf_SF,1450
962,201000,Average,Total_Bsmt_SF,1466
962,201000,Average,First_Flr_SF,1466
962,201000,Average,Second_Flr_SF,0
962,201000,Average,Wood_Deck_SF,100
962,201000,Average,Open_Porch_SF,18
963,175000,Average,Bsmt_Unf_SF,387
963,175000,Average,Total_Bsmt_SF,1392
963,175000,Average,First_Flr_SF,1412
963,175000,Average,Second_Flr_SF,0
963,175000,Average,Wood_Deck_SF,0
963,175000,Average,Open_Porch_SF,0
964,204000,Very_Good,Bsmt_Unf_SF,250
964,204000,Very_Good,Total_Bsmt_SF,712
964,204000,Very_Good,First_Flr_SF,1375
964,204000,Very_Good,Second_Flr_SF,862
964,204000,Very_Good,Wood_Deck_SF,305
964,204000,Very_Good,Open_Porch_SF,24
965,213500,Average,Bsmt_Unf_SF,117
965,213500,Average,Total_Bsmt_SF,1645
965,213500,Average,First_Flr_SF,1479
965,213500,Average,Second_Flr_SF,0
965,213500,Average,Wood_Deck_SF,224
965,213500,Average,Open_Porch_SF,238
966,220000,Average,Bsmt_Unf_SF,262
966,220000,Average,Total_Bsmt_SF,1267
966,220000,Average,First_Flr_SF,1296
966,220000,Average,Second_Flr_SF,0
966,220000,Average,Wood_Deck_SF,192
966,220000,Average,Open_Porch_SF,25
967,170000,Average,Bsmt_Unf_SF,912
967,170000,Average,Total_Bsmt_SF,912
967,170000,Average,First_Flr_SF,1072
967,170000,Average,Second_Flr_SF,942
967,170000,Average,Wood_Deck_SF,124
967,170000,Average,Open_Porch_SF,114
968,315000,Average,Bsmt_Unf_SF,578
968,315000,Average,Total_Bsmt_SF,1838
968,315000,Average,First_Flr_SF,1838
968,315000,Average,Second_Flr_SF,0
968,315000,Average,Wood_Deck_SF,270
968,315000,Average,Open_Porch_SF,68
969,425000,Average,Bsmt_Unf_SF,338
969,425000,Average,Total_Bsmt_SF,1978
969,425000,Average,First_Flr_SF,1978
969,425000,Average,Second_Flr_SF,0
969,425000,Average,Wood_Deck_SF,308
969,425000,Average,Open_Porch_SF,52
970,139500,Good,Bsmt_Unf_SF,476
970,139500,Good,Total_Bsmt_SF,1008
970,139500,Good,First_Flr_SF,1008
970,139500,Good,Second_Flr_SF,0
970,139500,Good,Wood_Deck_SF,144
970,139500,Good,Open_Porch_SF,0
971,115000,Below_Average,Bsmt_Unf_SF,0
971,115000,Below_Average,Total_Bsmt_SF,0
971,115000,Below_Average,First_Flr_SF,1771
971,115000,Below_Average,Second_Flr_SF,0
971,115000,Below_Average,Wood_Deck_SF,0
971,115000,Below_Average,Open_Porch_SF,0
972,162000,Average,Bsmt_Unf_SF,338
972,162000,Average,Total_Bsmt_SF,1204
972,162000,Average,First_Flr_SF,1204
972,162000,Average,Second_Flr_SF,0
972,162000,Average,Wood_Deck_SF,0
972,162000,Average,Open_Porch_SF,247
973,165000,Average,Bsmt_Unf_SF,341
973,165000,Average,Total_Bsmt_SF,1224
973,165000,Average,First_Flr_SF,1224
973,165000,Average,Second_Flr_SF,0
973,165000,Average,Wood_Deck_SF,0
973,165000,Average,Open_Porch_SF,304
974,91000,Average,Bsmt_Unf_SF,0
974,91000,Average,Total_Bsmt_SF,462
974,91000,Average,First_Flr_SF,526
974,91000,Average,Second_Flr_SF,462
974,91000,Average,Wood_Deck_SF,120
974,91000,Average,Open_Porch_SF,101
975,130000,Above_Average,Bsmt_Unf_SF,354
975,130000,Above_Average,Total_Bsmt_SF,864
975,130000,Above_Average,First_Flr_SF,874
975,130000,Above_Average,Second_Flr_SF,0
975,130000,Above_Average,Wood_Deck_SF,33
975,130000,Above_Average,Open_Porch_SF,0
976,86000,Very_Good,Bsmt_Unf_SF,115
976,86000,Very_Good,Total_Bsmt_SF,630
976,86000,Very_Good,First_Flr_SF,630
976,86000,Very_Good,Second_Flr_SF,0
976,86000,Very_Good,Wood_Deck_SF,0
976,86000,Very_Good,Open_Porch_SF,0
977,160000,Average,Bsmt_Unf_SF,594
977,160000,Average,Total_Bsmt_SF,1188
977,160000,Average,First_Flr_SF,1404
977,160000,Average,Second_Flr_SF,0
977,160000,Average,Wood_Deck_SF,0
977,160000,Average,Open_Porch_SF,16
978,80000,Below_Average,Bsmt_Unf_SF,121
978,80000,Below_Average,Total_Bsmt_SF,630
978,80000,Below_Average,First_Flr_SF,630
978,80000,Below_Average,Second_Flr_SF,0
978,80000,Below_Average,Wood_Deck_SF,0
978,80000,Below_Average,Open_Porch_SF,0
979,97000,Above_Average,Bsmt_Unf_SF,546
979,97000,Above_Average,Total_Bsmt_SF,546
979,97000,Above_Average,First_Flr_SF,798
979,97000,Above_Average,Second_Flr_SF,546
979,97000,Above_Average,Wood_Deck_SF,0
979,97000,Above_Average,Open_Porch_SF,0
980,88000,Below_Average,Bsmt_Unf_SF,0
980,88000,Below_Average,Total_Bsmt_SF,546
980,88000,Below_Average,First_Flr_SF,546
980,88000,Below_Average,Second_Flr_SF,546
980,88000,Below_Average,Wood_Deck_SF,238
980,88000,Below_Average,Open_Porch_SF,0
981,131900,Very_Good,Bsmt_Unf_SF,0
981,131900,Very_Good,Total_Bsmt_SF,796
981,131900,Very_Good,First_Flr_SF,796
981,131900,Very_Good,Second_Flr_SF,0
981,131900,Very_Good,Wood_Deck_SF,138
981,131900,Very_Good,Open_Porch_SF,0
982,131250,Average,Bsmt_Unf_SF,0
982,131250,Average,Total_Bsmt_SF,384
982,131250,Average,First_Flr_SF,1091
982,131250,Average,Second_Flr_SF,0
982,131250,Average,Wood_Deck_SF,280
982,131250,Average,Open_Porch_SF,0
983,165500,Above_Average,Bsmt_Unf_SF,0
983,165500,Above_Average,Total_Bsmt_SF,1097
983,165500,Above_Average,First_Flr_SF,1110
983,165500,Above_Average,Second_Flr_SF,0
983,165500,Above_Average,Wood_Deck_SF,303
983,165500,Above_Average,Open_Porch_SF,30
984,112000,Average,Bsmt_Unf_SF,208
984,112000,Average,Total_Bsmt_SF,833
984,112000,Average,First_Flr_SF,833
984,112000,Average,Second_Flr_SF,0
984,112000,Average,Wood_Deck_SF,0
984,112000,Average,Open_Porch_SF,0
985,149000,Above_Average,Bsmt_Unf_SF,0
985,149000,Above_Average,Total_Bsmt_SF,828
985,149000,Above_Average,First_Flr_SF,883
985,149000,Above_Average,Second_Flr_SF,0
985,149000,Above_Average,Wood_Deck_SF,100
985,149000,Above_Average,Open_Porch_SF,32
986,143000,Average,Bsmt_Unf_SF,64
986,143000,Average,Total_Bsmt_SF,796
986,143000,Average,First_Flr_SF,796
986,143000,Average,Second_Flr_SF,566
986,143000,Average,Wood_Deck_SF,40
986,143000,Average,Open_Porch_SF,30
987,130000,Average,Bsmt_Unf_SF,294
987,130000,Average,Total_Bsmt_SF,624
987,130000,Average,First_Flr_SF,624
987,130000,Average,Second_Flr_SF,663
987,130000,Average,Wood_Deck_SF,150
987,130000,Average,Open_Porch_SF,0
988,196000,Average,Bsmt_Unf_SF,0
988,196000,Average,Total_Bsmt_SF,1567
988,196000,Average,First_Flr_SF,1567
988,196000,Average,Second_Flr_SF,0
988,196000,Average,Wood_Deck_SF,264
988,196000,Average,Open_Porch_SF,32
989,173000,Good,Bsmt_Unf_SF,0
989,173000,Good,Total_Bsmt_SF,784
989,173000,Good,First_Flr_SF,784
989,173000,Good,Second_Flr_SF,848
989,173000,Good,Wood_Deck_SF,0
989,173000,Good,Open_Porch_SF,173
990,176500,Very_Good,Bsmt_Unf_SF,245
990,176500,Very_Good,Total_Bsmt_SF,1184
990,176500,Very_Good,First_Flr_SF,1414
990,176500,Very_Good,Second_Flr_SF,0
990,176500,Very_Good,Wood_Deck_SF,0
990,176500,Very_Good,Open_Porch_SF,51
991,237500,Good,Bsmt_Unf_SF,340
991,237500,Good,Total_Bsmt_SF,1205
991,237500,Good,First_Flr_SF,2117
991,237500,Good,Second_Flr_SF,0
991,237500,Good,Wood_Deck_SF,0
991,237500,Good,Open_Porch_SF,42
992,206900,Average,Bsmt_Unf_SF,176
992,206900,Average,Total_Bsmt_SF,952
992,206900,Average,First_Flr_SF,1092
992,206900,Average,Second_Flr_SF,1020
992,206900,Average,Wood_Deck_SF,280
992,206900,Average,Open_Porch_SF,0
993,187500,Average,Bsmt_Unf_SF,220
993,187500,Average,Total_Bsmt_SF,926
993,187500,Average,First_Flr_SF,926
993,187500,Average,Second_Flr_SF,678
993,187500,Average,Wood_Deck_SF,0
993,187500,Average,Open_Porch_SF,36
994,165000,Average,Bsmt_Unf_SF,204
994,165000,Average,Total_Bsmt_SF,680
994,165000,Average,First_Flr_SF,680
994,165000,Average,Second_Flr_SF,790
994,165000,Average,Wood_Deck_SF,192
994,165000,Average,Open_Porch_SF,49
995,195500,Average,Bsmt_Unf_SF,75
995,195500,Average,Total_Bsmt_SF,926
995,195500,Average,First_Flr_SF,926
995,195500,Average,Second_Flr_SF,678
995,195500,Average,Wood_Deck_SF,100
995,195500,Average,Open_Porch_SF,82
996,192000,Average,Bsmt_Unf_SF,115
996,192000,Average,Total_Bsmt_SF,943
996,192000,Average,First_Flr_SF,943
996,192000,Average,Second_Flr_SF,695
996,192000,Average,Wood_Deck_SF,100
996,192000,Average,Open_Porch_SF,38
997,173000,Average,Bsmt_Unf_SF,778
997,173000,Average,Total_Bsmt_SF,916
997,173000,Average,First_Flr_SF,916
997,173000,Average,Second_Flr_SF,720
997,173000,Average,Wood_Deck_SF,168
997,173000,Average,Open_Porch_SF,84
998,177900,Average,Bsmt_Unf_SF,898
998,177900,Average,Total_Bsmt_SF,1348
998,177900,Average,First_Flr_SF,1384
998,177900,Average,Second_Flr_SF,0
998,177900,Average,Wood_Deck_SF,0
998,177900,Average,Open_Porch_SF,39
999,175000,Average,Bsmt_Unf_SF,125
999,175000,Average,Total_Bsmt_SF,729
999,175000,Average,First_Flr_SF,729
999,175000,Average,Second_Flr_SF,717
999,175000,Average,Wood_Deck_SF,264
999,175000,Average,Open_Porch_SF,22
1000,286000,Average,Bsmt_Unf_SF,440
1000,286000,Average,Total_Bsmt_SF,1593
1000,286000,Average,First_Flr_SF,1593
1000,286000,Average,Second_Flr_SF,0
1000,286000,Average,Wood_Deck_SF,0
1000,286000,Average,Open_Porch_SF,120
1001,247900,Average,Bsmt_Unf_SF,1008
1001,247900,Average,Total_Bsmt_SF,1664
1001,247900,Average,First_Flr_SF,1682
1001,247900,Average,Second_Flr_SF,0
1001,247900,Average,Wood_Deck_SF,0
1001,247900,Average,Open_Porch_SF,0
1002,180000,Average,Bsmt_Unf_SF,604
1002,180000,Average,Total_Bsmt_SF,1337
1002,180000,Average,First_Flr_SF,1337
1002,180000,Average,Second_Flr_SF,0
1002,180000,Average,Wood_Deck_SF,96
1002,180000,Average,Open_Porch_SF,0
1003,180000,Average,Bsmt_Unf_SF,1280
1003,180000,Average,Total_Bsmt_SF,1280
1003,180000,Average,First_Flr_SF,1280
1003,180000,Average,Second_Flr_SF,0
1003,180000,Average,Wood_Deck_SF,0
1003,180000,Average,Open_Porch_SF,82
1004,181000,Average,Bsmt_Unf_SF,926
1004,181000,Average,Total_Bsmt_SF,926
1004,181000,Average,First_Flr_SF,926
1004,181000,Average,Second_Flr_SF,678
1004,181000,Average,Wood_Deck_SF,0
1004,181000,Average,Open_Porch_SF,36
1005,183000,Average,Bsmt_Unf_SF,932
1005,183000,Average,Total_Bsmt_SF,932
1005,183000,Average,First_Flr_SF,932
1005,183000,Average,Second_Flr_SF,701
1005,183000,Average,Wood_Deck_SF,0
1005,183000,Average,Open_Porch_SF,39
1006,188000,Average,Bsmt_Unf_SF,554
1006,188000,Average,Total_Bsmt_SF,773
1006,188000,Average,First_Flr_SF,773
1006,188000,Average,Second_Flr_SF,885
1006,188000,Average,Wood_Deck_SF,224
1006,188000,Average,Open_Porch_SF,84
1007,194500,Average,Bsmt_Unf_SF,712
1007,194500,Average,Total_Bsmt_SF,712
1007,194500,Average,First_Flr_SF,1086
1007,194500,Average,Second_Flr_SF,809
1007,194500,Average,Wood_Deck_SF,143
1007,194500,Average,Open_Porch_SF,46
1008,185000,Average,Bsmt_Unf_SF,332
1008,185000,Average,Total_Bsmt_SF,836
1008,185000,Average,First_Flr_SF,851
1008,185000,Average,Second_Flr_SF,858
1008,185000,Average,Wood_Deck_SF,0
1008,185000,Average,Open_Porch_SF,40
1009,189000,Average,Bsmt_Unf_SF,461
1009,189000,Average,Total_Bsmt_SF,1228
1009,189000,Average,First_Flr_SF,1228
1009,189000,Average,Second_Flr_SF,0
1009,189000,Average,Wood_Deck_SF,168
1009,189000,Average,Open_Porch_SF,120
1010,188500,Average,Bsmt_Unf_SF,1018
1010,188500,Average,Total_Bsmt_SF,1337
1010,188500,Average,First_Flr_SF,1337
1010,188500,Average,Second_Flr_SF,0
1010,188500,Average,Wood_Deck_SF,0
1010,188500,Average,Open_Porch_SF,73
1011,355000,Average,Bsmt_Unf_SF,1152
1011,355000,Average,Total_Bsmt_SF,1168
1011,355000,Average,First_Flr_SF,1168
1011,355000,Average,Second_Flr_SF,1332
1011,355000,Average,Wood_Deck_SF,192
1011,355000,Average,Open_Porch_SF,32
1012,325000,Average,Bsmt_Unf_SF,1122
1012,325000,Average,Total_Bsmt_SF,1122
1012,325000,Average,First_Flr_SF,1134
1012,325000,Average,Second_Flr_SF,1370
1012,325000,Average,Wood_Deck_SF,144
1012,325000,Average,Open_Porch_SF,39
1013,387000,Average,Bsmt_Unf_SF,547
1013,387000,Average,Total_Bsmt_SF,1884
1013,387000,Average,First_Flr_SF,1884
1013,387000,Average,Second_Flr_SF,0
1013,387000,Average,Wood_Deck_SF,214
1013,387000,Average,Open_Porch_SF,76
1014,115000,Poor,Bsmt_Unf_SF,1632
1014,115000,Poor,Total_Bsmt_SF,1632
1014,115000,Poor,First_Flr_SF,1474
1014,115000,Poor,Second_Flr_SF,0
1014,115000,Poor,Wood_Deck_SF,0
1014,115000,Poor,Open_Porch_SF,0
1015,334000,Average,Bsmt_Unf_SF,676
1015,334000,Average,Total_Bsmt_SF,1710
1015,334000,Average,First_Flr_SF,1710
1015,334000,Average,Second_Flr_SF,0
1015,334000,Average,Wood_Deck_SF,156
1015,334000,Average,Open_Porch_SF,48
1016,133000,Average,Bsmt_Unf_SF,1488
1016,133000,Average,Total_Bsmt_SF,1488
1016,133000,Average,First_Flr_SF,1488
1016,133000,Average,Second_Flr_SF,0
1016,133000,Average,Wood_Deck_SF,0
1016,133000,Average,Open_Porch_SF,0
1017,215000,Above_Average,Bsmt_Unf_SF,791
1017,215000,Above_Average,Total_Bsmt_SF,791
1017,215000,Above_Average,First_Flr_SF,1236
1017,215000,Above_Average,Second_Flr_SF,857
1017,215000,Above_Average,Wood_Deck_SF,364
1017,215000,Above_Average,Open_Porch_SF,63
1018,226500,Above_Average,Bsmt_Unf_SF,692
1018,226500,Above_Average,Total_Bsmt_SF,1675
1018,226500,Above_Average,First_Flr_SF,1688
1018,226500,Above_Average,Second_Flr_SF,0
1018,226500,Above_Average,Wood_Deck_SF,0
1018,226500,Above_Average,Open_Porch_SF,48
1019,175500,Above_Average,Bsmt_Unf_SF,606
1019,175500,Above_Average,Total_Bsmt_SF,1422
1019,175500,Above_Average,First_Flr_SF,1422
1019,175500,Above_Average,Second_Flr_SF,0
1019,175500,Above_Average,Wood_Deck_SF,276
1019,175500,Above_Average,Open_Porch_SF,0
1020,181900,Good,Bsmt_Unf_SF,513
1020,181900,Good,Total_Bsmt_SF,1260
1020,181900,Good,First_Flr_SF,1260
1020,181900,Good,Second_Flr_SF,0
1020,181900,Good,Wood_Deck_SF,152
1020,181900,Good,Open_Porch_SF,0
1021,235000,Average,Bsmt_Unf_SF,656
1021,235000,Average,Total_Bsmt_SF,2048
1021,235000,Average,First_Flr_SF,2064
1021,235000,Average,Second_Flr_SF,0
1021,235000,Average,Wood_Deck_SF,200
1021,235000,Average,Open_Porch_SF,0
1022,220000,Average,Bsmt_Unf_SF,469
1022,220000,Average,Total_Bsmt_SF,1782
1022,220000,Average,First_Flr_SF,1782
1022,220000,Average,Second_Flr_SF,0
1022,220000,Average,Wood_Deck_SF,467
1022,220000,Average,Open_Porch_SF,0
1023,272000,Good,Bsmt_Unf_SF,434
1023,272000,Good,Total_Bsmt_SF,1330
1023,272000,Good,First_Flr_SF,1542
1023,272000,Good,Second_Flr_SF,1330
1023,272000,Good,Wood_Deck_SF,550
1023,272000,Good,Open_Porch_SF,282
1024,161000,Average,Bsmt_Unf_SF,273
1024,161000,Average,Total_Bsmt_SF,1211
1024,161000,Average,First_Flr_SF,1211
1024,161000,Average,Second_Flr_SF,0
1024,161000,Average,Wood_Deck_SF,0
1024,161000,Average,Open_Porch_SF,0
1025,175000,Above_Average,Bsmt_Unf_SF,266
1025,175000,Above_Average,Total_Bsmt_SF,1126
1025,175000,Above_Average,First_Flr_SF,1126
1025,175000,Above_Average,Second_Flr_SF,0
1025,175000,Above_Average,Wood_Deck_SF,180
1025,175000,Above_Average,Open_Porch_SF,0
1026,185000,Above_Average,Bsmt_Unf_SF,738
1026,185000,Above_Average,Total_Bsmt_SF,738
1026,185000,Above_Average,First_Flr_SF,1277
1026,185000,Above_Average,Second_Flr_SF,767
1026,185000,Above_Average,Wood_Deck_SF,28
1026,185000,Above_Average,Open_Porch_SF,73
1027,146900,Above_Average,Bsmt_Unf_SF,440
1027,146900,Above_Average,Total_Bsmt_SF,720
1027,146900,Above_Average,First_Flr_SF,720
1027,146900,Above_Average,Second_Flr_SF,588
1027,146900,Above_Average,Wood_Deck_SF,0
1027,146900,Above_Average,Open_Porch_SF,0
1028,292500,Good,Bsmt_Unf_SF,432
1028,292500,Good,Total_Bsmt_SF,1420
1028,292500,Good,First_Flr_SF,1420
1028,292500,Good,Second_Flr_SF,1420
1028,292500,Good,Wood_Deck_SF,0
1028,292500,Good,Open_Porch_SF,16
1029,180000,Average,Bsmt_Unf_SF,549
1029,180000,Average,Total_Bsmt_SF,1193
1029,180000,Average,First_Flr_SF,1523
1029,180000,Average,Second_Flr_SF,0
1029,180000,Average,Wood_Deck_SF,0
1029,180000,Average,Open_Porch_SF,0
1030,159900,Average,Bsmt_Unf_SF,1444
1030,159900,Average,Total_Bsmt_SF,1444
1030,159900,Average,First_Flr_SF,1444
1030,159900,Average,Second_Flr_SF,0
1030,159900,Average,Wood_Deck_SF,0
1030,159900,Average,Open_Porch_SF,24
1031,205000,Above_Average,Bsmt_Unf_SF,400
1031,205000,Above_Average,Total_Bsmt_SF,803
1031,205000,Above_Average,First_Flr_SF,1098
1031,205000,Above_Average,Second_Flr_SF,866
1031,205000,Above_Average,Wood_Deck_SF,0
1031,205000,Above_Average,Open_Porch_SF,69
1032,157000,Above_Average,Bsmt_Unf_SF,92
1032,157000,Above_Average,Total_Bsmt_SF,1176
1032,157000,Above_Average,First_Flr_SF,1178
1032,157000,Above_Average,Second_Flr_SF,0
1032,157000,Above_Average,Wood_Deck_SF,224
1032,157000,Above_Average,Open_Porch_SF,0
1033,306000,Average,Bsmt_Unf_SF,213
1033,306000,Average,Total_Bsmt_SF,1236
1033,306000,Average,First_Flr_SF,1236
1033,306000,Average,Second_Flr_SF,1104
1033,306000,Average,Wood_Deck_SF,192
1033,306000,Average,Open_Porch_SF,180
1034,133000,Average,Bsmt_Unf_SF,896
1034,133000,Average,Total_Bsmt_SF,896
1034,133000,Average,First_Flr_SF,896
1034,133000,Average,Second_Flr_SF,896
1034,133000,Average,Wood_Deck_SF,0
1034,133000,Average,Open_Porch_SF,45
1035,151000,Very_Good,Bsmt_Unf_SF,14
1035,151000,Very_Good,Total_Bsmt_SF,1054
1035,151000,Very_Good,First_Flr_SF,1054
1035,151000,Very_Good,Second_Flr_SF,0
1035,151000,Very_Good,Wood_Deck_SF,180
1035,151000,Very_Good,Open_Porch_SF,0
1036,111900,Above_Average,Bsmt_Unf_SF,684
1036,111900,Above_Average,Total_Bsmt_SF,936
1036,111900,Above_Average,First_Flr_SF,936
1036,111900,Above_Average,Second_Flr_SF,0
1036,111900,Above_Average,Wood_Deck_SF,16
1036,111900,Above_Average,Open_Porch_SF,0
1037,123000,Average,Bsmt_Unf_SF,132
1037,123000,Average,Total_Bsmt_SF,864
1037,123000,Average,First_Flr_SF,864
1037,123000,Average,Second_Flr_SF,0
1037,123000,Average,Wood_Deck_SF,0
1037,123000,Average,Open_Porch_SF,0
1038,111250,Average,Bsmt_Unf_SF,264
1038,111250,Average,Total_Bsmt_SF,864
1038,111250,Average,First_Flr_SF,864
1038,111250,Average,Second_Flr_SF,0
1038,111250,Average,Wood_Deck_SF,216
1038,111250,Average,Open_Porch_SF,0
1039,181000,Average,Bsmt_Unf_SF,1139
1039,181000,Average,Total_Bsmt_SF,1405
1039,181000,Average,First_Flr_SF,1337
1039,181000,Average,Second_Flr_SF,0
1039,181000,Average,Wood_Deck_SF,144
1039,181000,Average,Open_Porch_SF,68
1040,103400,Average,Bsmt_Unf_SF,25
1040,103400,Average,Total_Bsmt_SF,483
1040,103400,Average,First_Flr_SF,483
1040,103400,Average,Second_Flr_SF,504
1040,103400,Average,Wood_Deck_SF,52
1040,103400,Average,Open_Porch_SF,0
1041,100000,Average,Bsmt_Unf_SF,153
1041,100000,Average,Total_Bsmt_SF,483
1041,100000,Average,First_Flr_SF,483
1041,100000,Average,Second_Flr_SF,504
1041,100000,Average,Wood_Deck_SF,0
1041,100000,Average,Open_Porch_SF,0
1042,100500,Above_Average,Bsmt_Unf_SF,0
1042,100500,Above_Average,Total_Bsmt_SF,483
1042,100500,Above_Average,First_Flr_SF,483
1042,100500,Above_Average,Second_Flr_SF,504
1042,100500,Above_Average,Wood_Deck_SF,411
1042,100500,Above_Average,Open_Porch_SF,0
1043,106000,Above_Average,Bsmt_Unf_SF,162
1043,106000,Above_Average,Total_Bsmt_SF,483
1043,106000,Above_Average,First_Flr_SF,483
1043,106000,Above_Average,Second_Flr_SF,504
1043,106000,Above_Average,Wood_Deck_SF,0
1043,106000,Above_Average,Open_Porch_SF,0
1044,85400,Average,Bsmt_Unf_SF,96
1044,85400,Average,Total_Bsmt_SF,483
1044,85400,Average,First_Flr_SF,483
1044,85400,Average,Second_Flr_SF,504
1044,85400,Average,Wood_Deck_SF,0
1044,85400,Average,Open_Porch_SF,0
1045,89500,Fair,Bsmt_Unf_SF,125
1045,89500,Fair,Total_Bsmt_SF,483
1045,89500,Fair,First_Flr_SF,483
